,date,tweet,hashtags
296,2020-05-17,"Maratonei a série #TodasAsMulheresDoMundo e apesar de um protagonista com sérios problemas, dignos de serem tratados na série #sessaodeterapia posso dizer que gostei.","#TodasAsMulheresDoMundo, #sessaodeterapia"
297,2020-05-13,Parte do trabalho de um analista é lançar luz sobre aquilo que seu paciente procura esconder de si mesmo #sessãodeterapia,#sessãodeterapia
299,2020-05-06,Uma atitude precipitada pode gerar consequências mais graves.  #sessaodeterapia que série intensa!,#sessaodeterapia
300,2020-05-04,Tô assistindo pela primeira vez uma série da globoplay: #SessãoDeTerapia. Estou amando!,#SessãoDeTerapia
301,2020-05-04,"#sessaodeterapia a primeira temporada, 45 EP. Deus, tanta coisa poderia ter sido evitada se descubro isso antes 😅",#sessaodeterapia
302,2020-05-02,Caio dançando na boate é muito desengonçado #SessãoDeTerapia,#SessãoDeTerapia
303,2020-05-02,um episódio melhor q o outro #sessãodeterapia,#sessãodeterapia
306,2020-05-02,Haidée é a melhor paciente e quem discorda tá errado #SessaoDeTerapia #T04e28,"#SessaoDeTerapia, #T04e28"
308,2020-04-30,Ranço do paciente Nando #sessaodeterapia,#sessaodeterapia
309,2020-04-30,"MAS COM UMA DIFERENÇA, EU NÃO QUERO QUE VOCÊ ME ADOTE, EU QUERO QUE VOCÊ ME COMA!  - Júlia (Maria Fernanda Cândido) EU TE AMO. #sessãodeterapia",#sessãodeterapia
310,2020-04-28,#sessãodeterapia É muito foda.,#sessãodeterapia
311,2020-04-28,Agora deixa eu continuar minha #SessãodeTerapia com o mestre Selton Mello.,#SessãodeTerapia
313,2020-04-27,Dá pra assistir essa última temporada de #SessãoDeTerapia sem precisar ver as primeiras?,#SessãoDeTerapia
314,2020-04-26,Amanhã preciso lembrar de marcar consulta com Caio. #sessãodeterapia,#sessãodeterapia
315,2020-04-26,"Eu estou vendo #sessaodeterapia, primeira temporada.",#sessaodeterapia
316,2020-04-24,Acabei 😭 35 episodios sensa ci o naisssssss de #SessaoDeTerapia quero mais!!!!!,#SessaoDeTerapia
317,2020-04-24,Fiquei esperando uma #réplica... Perdi meu tempo... Era uma #sessãodeterapia...  #Bolsonaro #Moro,"#réplica, #sessãodeterapia, #Bolsonaro, #Moro"
318,2020-04-24,"Já não bastasse tudo, agora temos que ouvir uma papo que tá mais para papo de consultório. Cheio de inseguranças e frustrações. Bolsonaro, vai te tratar, cara, paga um profissional e procure um psicólogo #ForaBolsonaro #Sessãodeterapia","#ForaBolsonaro, #Sessãodeterapia"
320,2020-04-24,"Dos 5 streams que assino e de tantas coisas pra assistir, me pego preso nessa série sensacional que é #sessaodeterapia e lembro o motivo de ter deixado a psicologia me escolher. Parabéns pela condução e atuação @seltonmelloofc",#sessaodeterapia
322,2020-04-23,Velho eu tô apaixonado por uma série.Nunca achei que um dia eu diria isso 🙈 #Sessãodeterapia,#Sessãodeterapia
323,2020-04-20,"Série #SessãoDeTerapia muito boa, muito forte! @globoplay @seltonmelloofc",#SessãoDeTerapia
325,2020-04-16,"“A gente transforma uma situação de impotência em um jogo” Theo, #sessãodeterapia T1 Ep29  Sobre o controle e o descontrole.",#sessãodeterapia
326,2020-04-15,A série Sessão de Terapia é incrível. A conexão entre Caio e Sofia é demais. O Selton Mello é um monstro! #SessãodeTerapia,#SessãodeTerapia
329,2020-04-13,"Passei a madrugada vendo #sessaodeterapia e só tenho uma coisa a dizer: Selton Mello, gênio.  Que homem.",#sessaodeterapia
330,2020-04-12,"Eu chorei tres litros no episódio 28 da 4 temporada de #Sessaodeterapia   ''Eu sou mulher e por isso eu sou um alvo, eu sou preta e por isso eu não tenho valor.''  É PRA DAR UM SOCO NA CARA VEI!",#Sessaodeterapia
331,2020-04-12,Como faltam 2 episódios para acabar #1ContraTodos comecei #SessaodeTerapia.,"#1ContraTodos, #SessaodeTerapia"
332,2020-04-12,Essa serie #sessãodeterapia do @globoplay  faz a lágrima descer de 3 em 3,#sessãodeterapia
337,2020-04-10,Selton Mello ta feliz? Eu tenho 25 min chorando com a Sessão de terapia número 06 do Nando. #sessaodeterapia,#sessaodeterapia
340,2020-04-09,"#sessaodeterapia é uma puta série brasileira, as pessoas precisam aprender a valorizar o nacional!!!",#sessaodeterapia
341,2020-04-08,"Assistindo a mais um episódio do #SessaoDeTerapia fiquei ainda mais fã e admiradora de @fabiunascimento. Que atriz incrível, meu Deus!",#SessaoDeTerapia
342,2020-04-07,"Os episódios da ""Haidé"" em #SessãoDeTerapia são perfeitos, me emociono em todos",#SessãoDeTerapia
343,2020-04-05,Série “Sessão de Terapia” da #globoplay: sensacional!! Excelentes atuação e direção do Selton Mello. #sessaodeterapia #fiqueemcasa #quarentena,"#globoplay, #sessaodeterapia, #fiqueemcasa, #quarentena"
344,2020-04-05,"Pensando se começo a ver #SessãodeTerapia, #Aruanas ou se revejo #Revenge, hehe.","#SessãodeTerapia, #Aruanas, #Revenge"
345,2020-04-05,caralho q serie #sessaodeterapia,#sessaodeterapia
347,2020-04-04,"Só achei desnecessário colocarem a @CamilaPitanga no elenco, o resto é perfeito. #SessãoDeTerapia",#SessãoDeTerapia
349,2020-04-03,PRECISO ASSISTIR ESSA SERIE #sessaodeterapia parace ser MUITO INTENSA E BOA.,#sessaodeterapia
350,2020-04-03,O problema é os outros me acharem feia. #sessaodeterapia,#sessaodeterapia
351,2020-04-03,"@andfreitas_ Tô aqui assistindo o episódio de #SessãoDeTerapia e Julia diz isso, achei tão forte.   Tão real nos dias de hoje.",#SessãoDeTerapia
353,2020-04-01,Completamente viciada em #sessaodeterapia. Obrigada @seltonmelloofc por aliviar minha tensão nesta quarentena!,#sessaodeterapia
356,2020-04-01,Huuuurrrrrrg o selton melo fala muito baixo eu sou surda #Sessaodeterapia,#Sessaodeterapia
359,2020-03-31,As sessões da Joana/Chiara parecem pra mim. To amando ❤ #Sessãodeterapia @fabiunascimento obg por essa atuação perfeita,#Sessãodeterapia
362,2020-03-29,Como se chama pessoa que não pode ver quadro torto na parede? #BBB20  #SessãodeTerapia,"#BBB20, #SessãodeTerapia"
364,2020-03-27,Lívia Silva ganhou mais uma fã #sessãodeterapia,#sessãodeterapia
366,2020-03-27,Melhor série para enfrentar esse caos #SessãodeTerapia,#SessãodeTerapia
367,2020-03-26,Toda vez que assisto #sessãodeterapia fico querendo ser psicólogo... Vê se pode 😅,#sessãodeterapia
368,2020-03-25,"Tô aqui assistindo Sessão de terapia, e toda hora me pego comentando em voz alta os casos dos pacientes. Eu de fato nasci pra psicologia ❤️ #sessaodeterapia #globoplay","#sessaodeterapia, #globoplay"
369,2020-03-25,Eu não me achar bonita não é o problema. O problema são os outros me acharem feia - #sessaodeterapia,#sessaodeterapia
370,2020-03-25,"Chamada na Globo de #SessaoDeTerapia na @globoplay  Eu indico , vale a pena",#SessaoDeTerapia
371,2020-03-25,"#SessãoDeTerapia #GloboPlay Já tinha assistido a versão mais atual da série,mas a primeira versão é bem melhor,e os casos são mais densos. Embora eu não siga essas vertentes Freud/Lacan, vale a pena conferir. @eunaosoujoel @bruno_ngr @rafocarvalho @errete91 @Jairo7Carvalho +","#SessãoDeTerapia, #GloboPlay"
376,2020-03-24,O Nando do #SessaoDeTerapia é a CARA da masculinidade frágil desse Brasil .-.,#SessaoDeTerapia
377,2020-03-21,Fiz uma mega maratona de #sessãodeterapia e recomendo. Tem a quarta temporada no globoplay,#sessãodeterapia
378,2020-03-21,linda história da Haidée!!!! muito emocionante!!! #sessaodeterapia,#sessaodeterapia
379,2020-03-19,Sessão de Terapia é tipo o Grey's Anatomy dos estudantes de Psicologia kkkkk #SessãoDeTerapia,#SessãoDeTerapia
